word,max_emp_bridge,date_of_max,occurrences
кража,0.9882912526696487,1816,3
испытать,0.9887486537430842,1816,3
запас,1.1436619738003613,1816,4
рыцарь,0.9941866442828174,1816,3
скворец,1.1510563400102773,1816,4
щеглёнок,1.2871358333496774,1816,5
скворушка,1.152171363486376,1816,4
козлёнок,0.8167175654062164,1816,2
котёнок,2.109319461816381,1823,9
отворить,0.8180039308430417,1816,2
фарфоровый,0.8182114091393038,1816,2
поддельный,1.0023182189216708,1816,3
стебелёк,0.8186678613910805,1816,2
всячески,1.0038937115079487,1816,3
воздух,1.0063840062410976,1816,3
пушистый,1.163791081816244,1816,4
злиться,0.8238133231383811,1816,2
староста,1.010805549950974,1816,3
словцо,0.8255976364862352,1816,2
исполнить,1.1702464808883932,1816,4
сходка,0.8277554107673614,1816,2
овца-то,0.829083271863439,1816,2
старуха,1.0214782416644692,1816,3
пряжа,0.8343117249292443,1816,2
проклятый,1.023053734250747,1816,3
перерывать,0.8368429601436423,1816,2
морщиться,0.8371334297584093,1816,2
зевать,1.1839788752782374,1816,4
жаться,0.8372164210769142,1816,2
будить,0.8382123168989724,1816,2
оборот,0.8403285955208459,1816,2
рано,0.8416564566169235,1816,2
поздно,1.0315918876215433,1816,3
выбраться,0.842776839416739,1816,2
улей,0.8440217091943116,1816,2
берлога,1.1966549316380937,1816,4
отставка,1.0367249441123194,1816,3
погода,1.0389103047965114,1816,3
приключение,0.8486277273713309,1816,2
колдун,0.848835205667593,1816,2
нежели,0.8494161448971269,1816,2
седло,0.8494991362156317,1816,2
храм,0.8510344756079714,1816,2
овёс,1.9692727180940433,1830,7
ездить,0.8542711370296606,1816,2
обтёсывать,1.0486681943631353,1816,3
тычина,1.048719016704628,1816,3
срубить,0.8572588244958351,1816,2
огорчиться,0.8600805293249999,1816,2
блюдо,0.8617403556950969,1816,2
потачка,0.8624872775616407,1816,2
сокол,1.057053880709453,1816,3
клясться,0.8639396256354754,1816,2
забота,0.86418859959099,1816,2
помогать,1.366659136098304,1816,5
отправиться,1.0593917084181235,1816,3
шасть,0.8661388955758539,1816,2
схватиться,0.8673422696941742,1816,2
доколе,0.8686286351309993,1816,2
ласка,0.8702469658418438,1816,2
хмель,1.0684380852038478,1816,3
тычинка,1.0687938415942977,1816,3
виться,1.0688446639357905,1816,3
дубок,1.0700135777901256,1816,3
пустить,0.876222340774193,1816,2
догадка,1.0769762385746438,1816,3
приём,1.0777385736970364,1816,3
ухватка,0.8800814370846686,1816,2
рог,1.081194492918549,1816,3
добиться,0.8834425854841149,1816,2
величать,0.8844384813061731,1816,2
класть,0.8847289509209401,1816,2
брамин,1.25416666882633,1816,4
начальник,0.8886710385499205,1816,2
смекать,0.8896254387127261,1816,2
свечка,1.2588615045151659,1816,4
улика,1.0929852761448866,1816,3
погостить,0.8968456834226479,1816,2
заглянуть,0.8973436313336771,1816,2
забрести,0.9008707623701331,1816,2
продать,0.9027380670364922,1816,2
наклад,1.106300729616009,1816,3
получить,0.9054767805471522,1816,2
благодаря,0.9073440852135114,1816,2
барашек,0.9103732683389383,1816,2
сука,1.1164651979145759,1816,3
грустный,0.9118671120720255,1816,2
ласково,1.117024243670997,1816,3
плата,1.1200735841605671,1816,3
сердечно,0.9160581736565205,1816,2
нелюбовь,0.9162656519527826,1816,2
мера,0.9214111137000831,1816,2
мила,1.128662559872856,1816,3
смешной,1.1290691386047986,1816,3
ослёнок,1.458517736633021,1816,5
апеллеса,1.1298314737271913,1816,3
душить,0.9230709400701801,1816,2
скучный,0.9234029053441994,1816,2
мидас,0.9247722620995296,1816,2
охнуть,0.9276354625879468,1816,2
шея,1.313556340290101,1816,4
вытащить,0.9292537932987913,1816,2
неблагодарный,0.9299177238468301,1816,2
попадаться,0.9310381066466455,1816,2
плакальщица,0.9315775502169271,1816,2
выть,0.9317435328539367,1816,2
вой,1.1416730792950214,1816,3
покойник,1.3183685468711575,1816,4
возможность,0.9338598114758105,1816,2
ключ,1.1474668262252046,1816,3
приметный,0.9373039511937618,1816,2
почтенный,0.9437357783778875,1817,2
дуга,1.1628151733560406,1818,3
орешник,0.9507070491322949,1818,2
спустя,0.9537362322577217,1819,2
дитя,1.3507629131241234,1819,4
расчёсывать,0.9551885803315566,1819,2
гребешок,1.1700827681895156,1819,3
золотой,1.3521126783846635,1819,4
гладкий,0.9572218676349253,1819,2
гребень,1.65834172259958,1819,6
мальчик,1.6586292298330405,1819,6
мальчишка,1.662079316634565,1819,6
скупой,1.8015657818581512,1819,7
сундук,0.9649815559151287,1819,2
побояться,0.967263817174012,1819,2
зарезать,0.9673883041517694,1819,2
вынуть,1.18522782595438,1819,3
мостовая,1.1866000291746865,1819,3
столб,0.9691311218403712,1819,2
алкид,0.9716623570547691,1819,2
славный,1.1902592377621706,1819,3
чудесный,1.190462527128142,1819,3
стремнина,0.9722847919435554,1819,2
ёж,0.9726997485360797,1819,2
раздавить,0.9730732094693515,1819,2
пятый,0.9731976964471087,1819,2
палица,0.9738616269951476,1819,2
недвижимый,0.9752724794097299,1819,2
напрасный,1.379694838056573,1819,4
зарядить,1.385739439005949,1819,4
знакомый,0.9805424281347879,1819,2
утка,0.9821607588456325,1819,2
заряд,0.9826587067566616,1819,2
чуткий,0.9836546025787197,1819,2
плыть,0.9902939080591077,1819,2
страшно,1.4008215986563333,1819,4
опасно,0.9905843776738746,1819,2
парус,1.7190057488597241,1819,6
дубина,1.2198378405110002,1819,3
малое,1.2227855363175846,1819,3
пышность,1.2233445820740056,1819,3
прельститься,1.2257332321241687,1819,3
накупить,1.0009997881462331,1819,2
пас,1.0032405537458642,1819,2
плавно,1.0058962759380192,1819,2
пристань,1.005979267256524,1819,2
провесть,1.006850676100825,1819,2
копейка,1.0074731109896113,1819,2
найтись,1.0085519981301743,1819,2
уцелеть,1.0110002420260673,1819,2
отказаться,1.0131580163071936,1819,2
послаться,1.0158967298178534,1819,2
мёртвый,1.0165606603658923,1819,2
предатель,1.0187184346470184,1819,2
обещать,1.2492131538938582,1819,3
глодать,1.0203782610171153,1819,2
яблоко,2.1721664043837507,1819,9
яблоня,1.0247768008978724,1819,2
награда,1.2597333785828746,1819,3
рассуждение,1.0301712366006874,1819,2
злословие,1.0329514457706,1819,2
ужели,1.0333664023631242,1819,2
рассказ,1.0360636202145317,1819,2
опомниться,1.0376819509253763,1819,2
побывать,1.038345881473415,1819,2
зачахнуть,1.039300281636221,1819,2
мороз,1.2782835332277591,1819,3
вымолвить,1.0462300567313756,1819,2
божиться,1.048304839693997,1819,2
запрос,1.0522884229822296,1821,2
ответчик,1.052329918641482,1821,2
истец,1.288956224941254,1821,3
поутру,1.489436622283106,1821,4
мельник,1.673532475170356,1823,5
плотина,1.0584712762108408,1823,2
осматривать,1.062496355158326,1823,2
вдосталь,1.0636167379581414,1823,2
купец,2.133811651241973,1823,8
развозиться,1.0677248082241315,1823,2
блестящий,1.067766303883384,1823,2
покажаться,1.070712495690306,1823,2
мужичок,1.0711274522828302,1823,2
привезти,1.0715424088753545,1823,2
жёлудь,1.314113283980207,1823,3
продрать,1.073368217882461,1823,2
пожалеть,1.0752770182080729,1823,2
покупщик,1.0788041492445288,1823,2
лавка,2.158130248379703,1823,8
лавочка,1.080090514681354,1823,2
греть,1.083991106651082,1823,2
хилый,1.717034083852154,1823,5
пещера,1.086148880932208,1823,2
колода,1.3303764332579138,1823,3
лягнуть,1.088306655213334,1823,2
копыто,1.0884311421910913,1823,2
качаться,1.0900494729019359,1823,2
захирелый,1.091252847020256,1823,2
райский,1.0915018209757705,1823,2
резвиться,1.0983071090931682,1823,2
скакать,1.0983901004116732,1823,2
сотворить,1.101211805240838,1823,2
котёл,2.3381116776375146,1823,9
очаг,1.104240988366265,1823,2
коза,1.7539743639243297,1823,5
подчас,1.111668711372449,1823,2
убавить,1.1135775116980604,1823,2
покамест,1.1137849899943226,1823,2
клетка,1.9365768477808811,1823,6
подружка,1.1197603649266716,1823,2
сбыть,1.3738295352342869,1823,3
голик,1.1256112528812634,1823,2
пьяный,1.3796741045059628,1823,3
рожь,1.380538084311341,1823,3
домовой,1.596948359557442,1823,4
скряга,1.1325825236356708,1823,2
сторож,1.1373545244496996,1823,2
пирушка,1.1406326815306411,1823,2
дупло,1.141504090374942,1823,2
фаддей,1.1431224210857864,1823,2
игрушка,1.4018834677383312,1823,3
рождество,1.1447822474558838,1823,2
див,1.4047295188619298,1823,3
впотьмах,1.1483923698108445,1823,2
пост,1.1525419357360869,1823,2
понравиться,1.1562350494095528,1823,2
усердно,1.1582683367129214,1823,2
жуж,1.4189597744799234,1823,3
жужуткий,1.1599281630830185,1823,2
голодать,1.160675084949562,1823,2
насмешка,1.1652396074673288,1823,2
лапка,1.6482394394579716,1823,4
звонок,1.8462266441756243,1823,5
начало,1.1731652783845419,1823,2
жалоба,1.1744101481621145,1823,2
всесильный,1.1765679224432406,1823,2
продлиться,1.1787256967243667,1823,2
отчий,1.1790991576576384,1823,2
оне,1.445031635665747,1823,3
цепь,1.1842446194049392,1823,2
пава,1.8811329123788167,1823,5
перо,1.1922947772999095,1823,2
матрёна,1.462158764748832,1823,3
пёстрый,1.691255871456928,1823,4
могучий,1.2056978752384424,1823,2
больной,1.4782694470020605,1823,3
пушка,1.4839107269077652,1827,3
борт,1.212005215444811,1827,2
равняться,1.2126691459928498,1827,2
бой,1.4872141791047995,1827,3
боря,1.4891962504230198,1827,3
вал,1.4902635195943694,1827,3
рвать,1.2174411468068786,1827,2
носиться,1.218354051310432,1827,2
вскрикнуть,1.222379130257917,1828,2
бриться,1.2232090434429657,1828,2
бритва,1.5003771655514435,1828,3
тупой,1.2256987829981112,1828,2
кошелёк,2.75860636252391,1828,10
шевелиться,1.2371930806110327,1828,2
пожить,1.2413841421955274,1828,2
месяц,1.2417576031287993,1828,2
скудно,1.2422555510398285,1828,2
серный,1.5276687629330952,1830,3
овраг,1.5288376767874303,1830,3
перескочить,1.2508036568458278,1830,2
осень,1.2580239015557497,1830,2
убрать,1.2582313798520117,1830,2
кормить,1.2586048407852835,1830,2
орех,1.994709510611385,1830,5
улетать,1.2618415022069727,1830,2
белочка,1.2619244935254776,1830,2
белка,1.5490649687015783,1830,3
имя,1.7927816932279985,1830,4
надзор,1.268605294665118,1830,2
клинок,1.5680217020784055,1830,3
булат,2.2194839655059138,1830,6
лучина,1.2821743752406607,1830,2
щепать,1.2822573665591654,1830,2
дядя,1.2879837675360002,1830,2
племянник,1.2884817154470292,1830,2
сукно,1.5783386374014505,1830,3
звук,1.5898244865788311,1830,3
бок,1.2982746910306013,1830,2
мирон,2.056714065972319,1830,5
суббота,1.3036691267334164,1830,2
умудриться,1.3044575442592126,1830,2
спускать,1.304706518214727,1830,2
филин,2.785151517203888,1830,9
проводник,1.3131716327022218,1830,2
укрыть,1.3274876351443081,1830,2
трофим,1.3298528877216962,1830,2
лещ,1.6332267662137112,1830,3
жёсткий,1.3369486454538608,1830,2
напротив,1.340973724401346,1830,2
савва,1.3435879509342488,1832,2
кручина,1.3441273945045302,1832,2
распускать,1.3443763684600447,1832,2
дрозд,1.6524376112980024,1832,3
замочить,1.3543353266806266,1832,2
капитан,1.3545428049768886,1832,2
матрос,1.3547917789324033,1832,2
прорубь,1.6650415519882253,1832,3
начисто,1.365041206767752,1832,2
поливать,1.3742947387810427,1833,2
рассада,1.9436619751779538,1833,4
каштановый,1.9540492991395026,1833,4
федя,1.692333149369877,1833,3
каштан,1.381846948764984,1833,2
вскарабкаться,1.385166601505178,1833,2
мышка,1.6968563377627395,1833,3
вверху,1.3855815580977022,1833,2
скорлупка,1.3874903584233138,1833,2
даром,1.3906025328672456,1833,2
извозчик,1.703666531522779,1833,3
пригодиться,1.3970758557106238,1833,2
